"id","dept","crsnum","termcode","section","section_id","units","grade","repeat_code","repeat_fl","credittype","enrolled_status","grade_option","course_level","course_title","primary_instructor"
A0000064,HIST,101,S124,E00,250647,4.0,B+,,,AC,EN,L,UD,The United States Since 1877,"Ngai, Mae"
A0000064,COGS,1,S124,G00,250648,4.0,C,,,AC,EN,L,LD,Introduction to Cognitive Science,"Harnad, Stevan"
A0000064,MATH,20D,WI25,J00,250649,4.0,B+,,,AC,EN,L,LD,Introduction to Differential Equations,"Garnett, David"
A0000065,MATH,20D,WI25,G00,250650,4.0,B+,,,AC,EN,L,LD,Introduction to Differential Equations,"Garnett, David"
A0000065,HIST,4,WI25,J00,250651,4.0,A,,,AC,EN,L,LD,Western Civilization: Ancient to Early Modern,"Sommer, Doris"
A0000065,SOCI,109,FA23,G00,250652,4.0,B,,,AC,EN,L,UD,Sociological Theory,"Wallerstein, Immanuel"
A0000065,MATH,20C,WI25,G00,250653,4.0,B,,,AC,EN,L,LD,Calculus and Analytic Geometry for Science and Engineering,"Cogan, Rod"
A0000065,LIGN,101,WI25,F00,250654,4.0,B,,,AC,EN,L,UD,Phonology,"Prince, Alan"
A0000065,POLI,5,FA24,I00,250655,4.0,C+,,,AC,EN,L,LD,Introduction to Political Science,"Huntington, Samuel"
A0000065,CSE,12,WI24,B00,250656,4.0,B,,,AC,EN,L,LD,Basic Data Structures and Object-Oriented Design,"Porter, George"
A0000065,PSYC,60,SP24,D00,250657,4.0,A,,,AC,EN,L,LD,Developmental Psychology,"Casey, Brian"
A0000065,MATH,109,SP24,F00,250658,4.0,B-,,,AC,EN,L,UD,Mathematical Reasoning,"Pach, János"
A0000065,PSYC,1,WI24,J00,250659,4.0,A,,,AC,EN,L,LD,Introduction to Psychology,"Gazzaniga, Michael"
A0000065,CHIN,10AN,FA23,C00,250198,4.0,A-,,,AC,EN,L,LD,Introduction to Cognitive Science,"Harnad, Stevan"
A0000066,CSE,15L,FA23,A00,250660,2.0,A,,,AC,EN,L,LD,Software Tools and Techniques Laboratory,"Ordóñez, Paulina"
A0000066,POLI,104A,WI24,E00,250661,4.0,B,,,AC,EN,L,UD,Political Economy,"Acemoglu, Daron"
A0000066,COGS,108,FA24,B00,250662,4.0,B+,,,AC,EN,L,UD,Neural Computation,"Sejnowski, Terrence"
A0000066,LIGN,101,S224,C00,250663,4.0,A,,,AC,EN,L,UD,Phonology,"Prince, Alan"
A0000066,LTEN,21,FA24,F00,250664,4.0,B+,,,AC,EN,L,LD,Introduction to Literature,"Said, Edward"
A0000066,ECON,3,WI24,D00,250665,4.0,B+,,,AC,EN,L,LD,Principles of Macroeconomics,"Do, Quang"
A0000066,BILD,3,SP24,F00,250666,4.0,B,,,AC,EN,L,LD,Organisms,"Day, Jonathan"
A0000066,ECON,120A,S124,H00,250667,4.0,B,,,AC,EN,L,UD,Econometrics A,"Santos, Felipe"
A0000066,CSE,110,FA24,H00,250668,4.0,C+,,,AC,EN,L,UD,Software Engineering,"Voelker, Geoffrey"
A0000066,CSE,11,FA24,E00,250669,4.0,B+,,,AC,EN,L,LD,Introduction to Programming,"Mirza, Diba"
A0000067,CSE,15L,WI24,D00,250670,2.0,B-,,,AC,EN,L,LD,Software Tools and Techniques Laboratory,"Ordóñez, Paulina"
A0000067,MUS,5,WI24,G00,250671,4.0,B+,,,AC,EN,L,LD,Music: History and Culture,"Miller, Dana"
A0000067,CSE,120,S224,D00,250672,4.0,B+,,,AC,EN,L,UD,Principles of Computer Operating Systems,"Culler, David"
A0000067,CSE,12,SP25,B00,250673,4.0,A-,,,AC,EN,L,LD,Basic Data Structures and Object-Oriented Design,"Porter, George"
A0000067,BILD,3,WI24,I00,250674,4.0,B,,,AC,EN,L,LD,Organisms,"Day, Jonathan"
A0000067,COGS,108,S124,F00,250675,4.0,A-,,,AC,EN,L,UD,Neural Computation,"Sejnowski, Terrence"
A0000067,CSE,110,WI24,B00,250676,4.0,A-,,,AC,EN,L,UD,Software Engineering,"Voelker, Geoffrey"
A0000067,MATH,18,FA24,H00,250677,4.0,A-,,,AC,EN,L,LD,Linear Algebra,"Benade, Guillaume"
A0000067,PHYS,2A,S124,F00,250678,4.0,B,,,AC,EN,L,LD,Physics - Mechanics,"Devereaux, Thomas"
A0000067,SOCI,10,FA23,J00,250679,4.0,B-,,,AC,EN,L,LD,Social Change in the Modern World,"Carter, Prudence"
A0000068,ECON,3,S224,H00,250680,4.0,B+,,,AC,EN,L,LD,Principles of Macroeconomics,"Do, Quang"
A0000068,HIST,4,FA24,C00,250681,4.0,B-,,,AC,EN,L,LD,Western Civilization: Ancient to Early Modern,"Sommer, Doris"
A0000068,CSE,120,SP24,H00,250682,4.0,B,,,AC,EN,L,UD,Principles of Computer Operating Systems,"Culler, David"
A0000068,BICD,100,WI24,C00,250683,4.0,A-,,,AC,EN,L,UD,Genetics,"Edwards, Katherine"
A0000068,ENG,100D,FA23,H00,250684,4.0,A-,,,AC,EN,L,UD,Literature in English: Modern,"Nussbaum, Felicity"
A0000068,PSYC,60,SP24,F00,250685,4.0,B-,,,AC,EN,L,LD,Developmental Psychology,"Casey, Brian"
A0000068,COGS,1,WI24,H00,250686,4.0,P,,,AC,EN,P,LD,Introduction to Cognitive Science,"Harnad, Stevan"
A0000068,MATH,20C,S124,G00,250687,4.0,A,,,AC,EN,L,LD,Calculus and Analytic Geometry for Science and Engineering,"Cogan, Rod"
A0000068,CHEM,6B,S224,I00,250688,4.0,P,,,AC,EN,P,LD,General Chemistry II,"Mertens, Laura"
A0000068,LIGN,101,S224,G00,250689,4.0,B-,,,AC,EN,L,UD,Phonology,"Prince, Alan"
A0000069,LIGN,101,WI25,E00,250690,4.0,B,,,AC,EN,L,UD,Phonology,"Prince, Alan"
A0000069,PSYC,172,WI24,F00,250691,4.0,C+,,,AC,EN,L,UD,Psychology of Human Sexuality,"Dickenson, Janna Alene"
A0000069,ECON,100A,FA23,A00,250692,4.0,B,,,AC,EN,L,UD,Microeconomics A,"Fang, Hanming"
A0000069,MUS,5,WI24,H00,250693,4.0,C+,,,AC,EN,L,LD,Music: History and Culture,"Miller, Dana"
A0000069,PSYC,1,SP24,G00,250694,4.0,B,,,AC,EN,L,LD,Introduction to Psychology,"Gazzaniga, Michael"
A0000069,COMM,10,WI25,D00,250695,4.0,A,,,AC,EN,L,LD,Introduction to Communication,"Katz, Elihu"
A0000069,MATH,18,S224,A00,250696,4.0,A-,,,AC,EN,L,LD,Linear Algebra,"Benade, Guillaume"
A0000069,CSE,101,WI25,F00,250697,4.0,B+,,,AC,EN,L,UD,Design and Analysis of Algorithms,"Muller, Ralf"
A0000069,POLI,104A,S124,B00,250698,4.0,C-,,,AC,EN,L,UD,Political Economy,"Acemoglu, Daron"
A0000069,CSE,12,S224,B00,250699,4.0,B+,,,AC,EN,L,LD,Basic Data Structures and Object-Oriented Design,"Porter, George"
A0000070,COMM,101,S224,I00,250700,4.0,B,,,AC,EN,L,UD,Communication Research Methods,"Rogers, Everett"
A0000070,PHYS,2A,WI25,B00,250701,4.0,,,,AC,,L,LD,Physics - Mechanics,"Devereaux, Thomas"
A0000070,MATH,109,WI25,G00,250702,4.0,A,,,AC,EN,L,UD,Mathematical Reasoning,"Pach, János"
A0000070,HIST,4,WI25,E00,250703,4.0,P,,,AC,EN,P,LD,Western Civilization: Ancient to Early Modern,"Sommer, Doris"
A0000070,VIS,60,S224,C00,250704,4.0,C-,,,AC,EN,L,LD,Studio: Fundamentals of 2D Art,"Jones, Kelsey"
A0000070,BICD,100,S224,C00,250705,4.0,C+,,,AC,EN,L,UD,Genetics,"Edwards, Katherine"
A0000070,COGS,1,S224,F00,250706,4.0,A-,,,AC,EN,L,LD,Introduction to Cognitive Science,"Harnad, Stevan"
A0000070,COGS,14A,WI24,G00,250707,4.0,C,,,AC,EN,L,LD,"Cognitive Science: Learning, Memory, and Attention","Gershman, Samuel"
A0000070,ECON,120A,SP25,J00,250708,4.0,B,,,AC,EN,L,UD,Econometrics A,"Santos, Felipe"
A0000070,MATH,18,SP24,G00,250709,4.0,B-,,,AC,EN,L,LD,Linear Algebra,"Benade, Guillaume"
A0000071,ECON,1,SP25,D00,250710,4.0,B,,,AC,EN,L,LD,Principles of Microeconomics,"Do, Quang"
A0000071,PSYC,1,SP24,D00,250711,4.0,P,,,AC,EN,P,LD,Introduction to Psychology,"Gazzaniga, Michael"
A0000071,CSE,100,FA23,F00,250712,4.0,B,,,AC,EN,L,UD,Advanced Data Structures,"Pasquale, Frank"
A0000071,COGS,14A,WI25,F00,250713,4.0,C,,,AC,EN,L,LD,"Cognitive Science: Learning, Memory, and Attention","Gershman, Samuel"
A0000071,CSE,101,FA24,C00,250714,4.0,B,,,AC,EN,L,UD,Design and Analysis of Algorithms,"Muller, Ralf"
A0000071,ECON,3,FA24,H00,250715,4.0,B,,,AC,EN,L,LD,Principles of Macroeconomics,"Do, Quang"
A0000071,SOCI,1,S124,A00,250716,4.0,C,,,AC,EN,L,LD,Introduction to Sociology,"Massey, Douglas"
A0000071,PHYS,4C,FA24,H00,250717,4.0,A,,,AC,EN,L,LD,Physics - Mechanics,"Le, Hoang"
A0000071,BIMM,100,SP24,C00,250718,4.0,A,,,AC,EN,L,UD,Molecular Biology,"Edwards, Katherine"
A0000071,PSYC,60,FA23,A00,250719,4.0,B+,,,AC,EN,L,LD,Developmental Psychology,"Casey, Brian"
A0000071,CHIN,10AN,FA23,C00,250198,4.0,A-,,,AC,EN,L,LD,Introduction to Cognitive Science,"Harnad, Stevan"
A0000072,ECON,120A,SP24,H00,250720,4.0,A,,,AC,EN,L,UD,Econometrics A,"Santos, Felipe"
A0000072,MATH,20D,SP24,J00,250721,4.0,A,,,AC,EN,L,LD,Introduction to Differential Equations,"Garnett, David"
A0000072,VIS,60,SP25,H00,250722,4.0,A-,,,AC,EN,L,LD,Studio: Fundamentals of 2D Art,"Jones, Kelsey"
A0000072,CSE,140,WI24,F00,250723,4.0,A,,,AC,EN,L,UD,Components and Design Techniques for Digital Systems,"Rosing, Tajana"
A0000072,COGS,108,S124,G00,250724,4.0,C,,,AC,EN,L,UD,Neural Computation,"Sejnowski, Terrence"
A0000072,CHEM,6B,SP24,H00,250725,4.0,B-,,,AC,EN,L,LD,General Chemistry II,"Mertens, Laura"
A0000072,MATH,18,FA24,G00,250726,4.0,A,,,AC,EN,L,LD,Linear Algebra,"Benade, Guillaume"
A0000072,PHYS,4C,WI24,B00,250727,4.0,A,,,AC,EN,L,LD,Physics - Mechanics,"Le, Hoang"
A0000072,CSE,101,FA24,F00,250728,4.0,A,,,AC,EN,L,UD,Design and Analysis of Algorithms,"Muller, Ralf"
A0000072,BIMM,100,FA24,C00,250729,4.0,C-,,,AC,EN,L,UD,Molecular Biology,"Edwards, Katherine"
A0000073,ECON,1,S224,B00,250730,4.0,A,,,AC,EN,L,LD,Principles of Microeconomics,"Do, Quang"
A0000073,COMM,10,WI24,G00,250731,4.0,B,,,AC,EN,L,LD,Introduction to Communication,"Katz, Elihu"
A0000073,CSE,140,SP24,G00,250732,4.0,B+,,,AC,EN,L,UD,Components and Design Techniques for Digital Systems,"Rosing, Tajana"
A0000073,COGS,108,WI24,C00,250733,4.0,A-,,,AC,EN,L,UD,Neural Computation,"Sejnowski, Terrence"
A0000073,LIGN,101,FA24,B00,250734,4.0,A-,,,AC,EN,L,UD,Phonology,"Prince, Alan"
A0000073,CSE,140L,SP25,J00,250735,2.0,A-,,,AC,EN,L,UD,Digital Systems Laboratory,"Rosing, Tajana"
A0000073,CSE,100,S224,J00,250736,4.0,B-,,,AC,EN,L,UD,Advanced Data Structures,"Pasquale, Frank"
A0000073,SOCI,10,S124,A00,250737,4.0,A-,,,AC,EN,L,LD,Social Change in the Modern World,"Carter, Prudence"
A0000073,POLI,104A,WI24,E00,250738,4.0,C,,,AC,EN,L,UD,Political Economy,"Acemoglu, Daron"
A0000073,CSE,11,SP25,J00,250739,4.0,A-,,,AC,EN,L,LD,Introduction to Programming,"Mirza, Diba"
A0000074,SOCI,1,FA23,C00,250740,4.0,B+,,,AC,EN,L,LD,Introduction to Sociology,"Massey, Douglas"
A0000074,MATH,20D,S124,B00,250741,4.0,C+,,,AC,EN,L,LD,Introduction to Differential Equations,"Garnett, David"
A0000074,LTEN,21,S224,B00,250742,4.0,A,,,AC,EN,L,LD,Introduction to Literature,"Said, Edward"
A0000074,ECON,3,S224,D00,250743,4.0,A,,,AC,EN,L,LD,Principles of Macroeconomics,"Do, Quang"
A0000074,CHEM,6A,SP25,A00,250744,4.0,A,,,AC,EN,L,LD,General Chemistry I,"Mertens, Laura"
A0000074,COGS,108,SP25,G00,250745,4.0,P,,,AC,EN,P,UD,Neural Computation,"Sejnowski, Terrence"
A0000074,CSE,30,SP25,I00,250746,4.0,B,,,AC,EN,L,LD,Computer Organization and Systems Programming,"Wang, Yiying"
A0000074,PHYS,2A,WI24,G00,250747,4.0,C+,,,AC,EN,L,LD,Physics - Mechanics,"Devereaux, Thomas"
A0000074,PSYC,172,WI25,B00,250748,4.0,C+,,,AC,EN,L,UD,Psychology of Human Sexuality,"Dickenson, Janna Alene"
A0000074,ECON,1,S224,I00,250749,4.0,B-,,,AC,EN,L,LD,Principles of Microeconomics,"Do, Quang"
A0000075,COGS,1,SP24,B00,250750,4.0,P,,,AC,EN,P,LD,Introduction to Cognitive Science,"Harnad, Stevan"
A0000075,CSE,140L,S224,J00,250751,2.0,B+,,,AC,EN,L,UD,Digital Systems Laboratory,"Rosing, Tajana"
A0000075,PHYS,4C,WI25,C00,250752,4.0,A,,,AC,EN,L,LD,Physics - Mechanics,"Le, Hoang"
A0000075,CSE,101,FA24,C00,250753,4.0,A,,,AC,EN,L,UD,Design and Analysis of Algorithms,"Muller, Ralf"
A0000075,CHEM,6B,FA24,C00,250754,4.0,C+,,,AC,EN,L,LD,General Chemistry II,"Mertens, Laura"
A0000075,ENG,100D,SP24,F00,250755,4.0,B,,,AC,EN,L,UD,Literature in English: Modern,"Nussbaum, Felicity"
A0000075,SOCI,1,S124,E00,250756,4.0,B,,,AC,EN,L,LD,Introduction to Sociology,"Massey, Douglas"
A0000075,MATH,109,SP25,C00,250757,4.0,A,,,AC,EN,L,UD,Mathematical Reasoning,"Pach, János"
A0000075,COMM,10,WI24,E00,250758,4.0,C+,,,AC,EN,L,LD,Introduction to Communication,"Katz, Elihu"
A0000075,SOCI,109,WI24,B00,250759,4.0,C+,,,AC,EN,L,UD,Sociological Theory,"Wallerstein, Immanuel"
A0000076,COMM,101,FA23,I00,250760,4.0,A-,,,AC,EN,L,UD,Communication Research Methods,"Rogers, Everett"
A0000076,CSE,12,S124,A00,250761,4.0,A,,,AC,EN,L,LD,Basic Data Structures and Object-Oriented Design,"Porter, George"
A0000076,BILD,3,SP24,H00,250762,4.0,A-,,,AC,EN,L,LD,Organisms,"Day, Jonathan"
A0000076,ECON,120A,S124,C00,250763,4.0,B+,,,AC,EN,L,UD,Econometrics A,"Santos, Felipe"
A0000076,PHYS,4C,S224,A00,250764,4.0,A-,,,AC,EN,L,LD,Physics - Mechanics,"Le, Hoang"
A0000076,SOCI,10,SP24,G00,250765,4.0,B,,,AC,EN,L,LD,Social Change in the Modern World,"Carter, Prudence"
A0000076,CSE,100,SP24,D00,250766,4.0,A-,,,AC,EN,L,UD,Advanced Data Structures,"Pasquale, Frank"
A0000076,PHYS,2B,FA23,F00,250767,4.0,B+,,,AC,EN,L,LD,Physics - Electricity and Magnetism,"Devereaux, Thomas"
A0000076,POLI,104A,S224,B00,250768,4.0,A-,,,AC,EN,L,UD,Political Economy,"Acemoglu, Daron"
A0000076,COGS,14A,FA24,B00,250769,4.0,B,,,AC,EN,L,LD,"Cognitive Science: Learning, Memory, and Attention","Gershman, Samuel"
A0000077,SOCI,1,WI25,H00,250770,4.0,B+,,,AC,EN,L,LD,Introduction to Sociology,"Massey, Douglas"
A0000077,LIGN,101,WI25,D00,250771,4.0,P,,,AC,EN,L,UD,Phonology,"Prince, Alan"
A0000077,CSE,30,SP24,I00,250772,4.0,C+,,,AC,EN,L,LD,Computer Organization and Systems Programming,"Wang, Yiying"
A0000077,MATH,20C,FA23,D00,250773,4.0,C+,,,AC,EN,L,LD,Calculus and Analytic Geometry for Science and Engineering,"Cogan, Rod"
A0000077,MATH,142A,S124,G00,250774,4.0,A,,,AC,EN,L,UD,Introduction to Analysis I,"Sarnak, Peter"
A0000077,SOCI,10,SP24,I00,250775,4.0,A,,,AC,EN,L,LD,Social Change in the Modern World,"Carter, Prudence"
A0000077,CSE,15L,SP24,A00,250776,2.0,B+,,,AC,EN,L,LD,Software Tools and Techniques Laboratory,"Ordóñez, Paulina"
A0000077,ECON,3,WI25,A00,250777,4.0,P,,,AC,EN,P,LD,Principles of Macroeconomics,"Do, Quang"
A0000077,CSE,100,FA24,G00,250778,4.0,C+,,,AC,EN,L,UD,Advanced Data Structures,"Pasquale, Frank"
A0000077,PSYC,60,WI24,E00,250779,4.0,C,,,AC,EN,L,LD,Developmental Psychology,"Casey, Brian"
A0000078,CSE,110,FA23,J00,250780,4.0,B+,,,AC,EN,L,UD,Software Engineering,"Voelker, Geoffrey"
A0000078,MATH,109,WI24,G00,250781,4.0,B,,,AC,EN,L,UD,Mathematical Reasoning,"Pach, János"
A0000078,SOCI,10,WI25,C00,250782,4.0,B-,,,AC,EN,L,LD,Social Change in the Modern World,"Carter, Prudence"
A0000078,PHYS,2A,S124,E00,250783,4.0,A-,,,AC,EN,L,LD,Physics - Mechanics,"Devereaux, Thomas"
A0000078,ECON,100A,SP25,G00,250784,4.0,C,,,AC,EN,L,UD,Microeconomics A,"Fang, Hanming"
A0000078,PSYC,172,S124,F00,250785,4.0,C+,,,AC,EN,L,UD,Psychology of Human Sexuality,"Dickenson, Janna Alene"
A0000078,CSE,30,FA24,E00,250786,4.0,A-,,,AC,EN,L,LD,Computer Organization and Systems Programming,"Wang, Yiying"
A0000078,CSE,140L,S224,D00,250787,2.0,A-,,,AC,EN,L,UD,Digital Systems Laboratory,"Rosing, Tajana"
A0000078,PHYS,4C,S224,J00,250788,4.0,A,,,AC,EN,L,LD,Physics - Mechanics,"Le, Hoang"
A0000078,CSE,101,FA24,B00,250789,4.0,A,,,AC,EN,L,UD,Design and Analysis of Algorithms,"Muller, Ralf"
A0000079,MATH,18,SP24,D00,250790,4.0,A,,,AC,EN,L,LD,Linear Algebra,"Benade, Guillaume"
A0000079,PSYC,1,SP24,G00,250791,4.0,P,,,AC,EN,P,LD,Introduction to Psychology,"Gazzaniga, Michael"
A0000079,PSYC,60,FA23,E00,250792,4.0,B,,,AC,EN,L,LD,Developmental Psychology,"Casey, Brian"
A0000079,BILD,1,WI24,C00,250793,4.0,A-,,,AC,EN,L,LD,The Cell,"Day, Jonathan"
A0000079,ECON,100A,FA24,G00,250794,4.0,A,,,AC,EN,L,UD,Microeconomics A,"Fang, Hanming"
A0000079,CSE,120,WI25,I00,250795,4.0,C,,,AC,EN,L,UD,Principles of Computer Operating Systems,"Culler, David"
A0000079,SOCI,109,FA24,D00,250796,4.0,C+,,,AC,EN,L,UD,Sociological Theory,"Wallerstein, Immanuel"
A0000079,BICD,100,FA23,B00,250797,4.0,A,,,AC,EN,L,UD,Genetics,"Edwards, Katherine"
A0000079,MATH,109,WI25,C00,250798,4.0,C,,,AC,EN,L,UD,Mathematical Reasoning,"Pach, János"
A0000079,COMM,10,SP24,A00,250799,4.0,A,,,AC,EN,L,LD,Introduction to Communication,"Katz, Elihu"
A0000080,COMM,101,S224,A00,250800,4.0,B+,,,AC,EN,L,UD,Communication Research Methods,"Rogers, Everett"
A0000080,MATH,142A,SP24,A00,250801,4.0,P,,,AC,EN,P,UD,Introduction to Analysis I,"Sarnak, Peter"
A0000080,CSE,140,WI25,J00,250802,4.0,A,,,AC,EN,L,UD,Components and Design Techniques for Digital Systems,"Rosing, Tajana"
A0000080,MATH,20D,FA23,G00,250803,4.0,B+,,,AC,EN,L,LD,Introduction to Differential Equations,"Garnett, David"
A0000080,ECON,3,FA23,G00,250804,4.0,B,,,AC,EN,L,LD,Principles of Macroeconomics,"Do, Quang"
A0000080,BIMM,100,SP25,C00,250805,4.0,B-,,,AC,EN,L,UD,Molecular Biology,"Edwards, Katherine"
A0000080,LIGN,101,S124,C00,250806,4.0,B+,,,AC,EN,L,UD,Phonology,"Prince, Alan"
A0000080,COGS,14A,WI24,H00,250807,4.0,A-,,,AC,EN,L,LD,"Cognitive Science: Learning, Memory, and Attention","Gershman, Samuel"
A0000080,COGS,108,SP25,A00,250808,4.0,C-,,,AC,EN,L,UD,Neural Computation,"Sejnowski, Terrence"
A0000080,CSE,101,WI25,J00,250809,4.0,B-,,,AC,EN,L,UD,Design and Analysis of Algorithms,"Muller, Ralf"
A0000081,PHYS,2A,S124,H00,250810,4.0,B,,,AC,EN,L,LD,Physics - Mechanics,"Devereaux, Thomas"
A0000081,COGS,108,S124,J00,250811,4.0,B+,,,AC,EN,L,UD,Neural Computation,"Sejnowski, Terrence"
A0000081,CHEM,6A,FA24,G00,250812,4.0,B,,,AC,EN,L,LD,General Chemistry I,"Mertens, Laura"
A0000081,PSYC,172,WI25,A00,250813,4.0,A-,,,AC,EN,L,UD,Psychology of Human Sexuality,"Dickenson, Janna Alene"
A0000081,ECON,100A,WI24,D00,250814,4.0,B+,,,AC,EN,L,UD,Microeconomics A,"Fang, Hanming"
A0000081,POLI,5,SP25,E00,250815,4.0,A,,,AC,EN,L,LD,Introduction to Political Science,"Huntington, Samuel"
A0000081,PSYC,101,S224,H00,250816,4.0,A,,,AC,EN,L,UD,Research Methods in Psychology,"Wang, Yulia"
A0000081,CSE,30,FA23,J00,250817,4.0,B,,,AC,EN,L,LD,Computer Organization and Systems Programming,"Wang, Yiying"
A0000081,CSE,101,S124,C00,250818,4.0,P,,,AC,EN,L,UD,Design and Analysis of Algorithms,"Muller, Ralf"
A0000081,PHYS,4C,FA24,D00,250819,4.0,A,,,AC,EN,L,LD,Physics - Mechanics,"Le, Hoang"
A0000082,PHYS,4C,WI24,H00,250820,4.0,C,,,AC,EN,L,LD,Physics - Mechanics,"Le, Hoang"
A0000082,SOCI,109,SP24,C00,250821,4.0,B,,,AC,EN,L,UD,Sociological Theory,"Wallerstein, Immanuel"
A0000082,LTEN,21,FA24,B00,250822,4.0,B,,,AC,EN,L,LD,Introduction to Literature,"Said, Edward"
A0000082,CSE,30,SP24,J00,250823,4.0,A,,,AC,EN,L,LD,Computer Organization and Systems Programming,"Wang, Yiying"
A0000082,MATH,142A,S224,I00,250824,4.0,A-,,,AC,EN,L,UD,Introduction to Analysis I,"Sarnak, Peter"
A0000082,POLI,104A,FA24,F00,250825,4.0,B,,,AC,EN,L,UD,Political Economy,"Acemoglu, Daron"
A0000082,ECON,1,SP24,D00,250826,4.0,P,,,AC,EN,P,LD,Principles of Microeconomics,"Do, Quang"
A0000082,BICD,100,S224,F00,250827,4.0,C,,,AC,EN,L,UD,Genetics,"Edwards, Katherine"
A0000082,MATH,20C,WI24,F00,250828,4.0,C+,,,AC,EN,L,LD,Calculus and Analytic Geometry for Science and Engineering,"Cogan, Rod"
A0000082,COGS,108,SP25,C00,250829,4.0,A,,,AC,EN,L,UD,Neural Computation,"Sejnowski, Terrence"
A0000083,HIST,4,FA23,J00,250830,4.0,B-,,,AC,EN,L,LD,Western Civilization: Ancient to Early Modern,"Sommer, Doris"
A0000083,MUS,5,SP24,D00,250831,4.0,C,,,AC,EN,L,LD,Music: History and Culture,"Miller, Dana"
A0000083,CSE,140L,WI24,C00,250832,2.0,B-,,,AC,EN,L,UD,Digital Systems Laboratory,"Rosing, Tajana"
A0000083,CSE,120,WI24,E00,250833,4.0,B+,,,AC,EN,L,UD,Principles of Computer Operating Systems,"Culler, David"
A0000083,SOCI,10,SP25,A00,250834,4.0,A,,,AC,EN,L,LD,Social Change in the Modern World,"Carter, Prudence"
A0000083,BIMM,100,WI25,J00,250835,4.0,P,,,AC,EN,P,UD,Molecular Biology,"Edwards, Katherine"
A0000083,CSE,100,SP25,J00,250836,4.0,B+,,,AC,EN,L,UD,Advanced Data Structures,"Pasquale, Frank"
A0000083,VIS,60,FA24,J00,250837,4.0,A,,,AC,EN,L,LD,Studio: Fundamentals of 2D Art,"Jones, Kelsey"
A0000083,ECON,3,WI24,J00,250838,4.0,A-,,,AC,EN,L,LD,Principles of Macroeconomics,"Do, Quang"
A0000083,COMM,101,SP25,J00,250839,4.0,A-,,,AC,EN,L,UD,Communication Research Methods,"Rogers, Everett"
A0000084,CSE,110,SP25,A00,250840,4.0,A,,,AC,EN,L,UD,Software Engineering,"Voelker, Geoffrey"
A0000084,PSYC,172,FA23,H00,250841,4.0,A,,,AC,EN,L,UD,Psychology of Human Sexuality,"Dickenson, Janna Alene"
A0000084,CSE,140L,FA24,C00,250842,2.0,C+,,,AC,EN,L,UD,Digital Systems Laboratory,"Rosing, Tajana"
A0000084,BILD,3,FA24,H00,250843,4.0,C-,,,AC,EN,L,LD,Organisms,"Day, Jonathan"
A0000084,CSE,100,SP25,F00,250844,4.0,C-,,,AC,EN,L,UD,Advanced Data Structures,"Pasquale, Frank"
A0000084,PHYS,2A,S124,B00,250845,4.0,B,,,AC,EN,L,LD,Physics - Mechanics,"Devereaux, Thomas"
A0000084,BICD,100,SP24,J00,250846,4.0,C,,,AC,EN,L,UD,Genetics,"Edwards, Katherine"
A0000084,BILD,1,WI24,D00,250847,4.0,B-,,,AC,EN,L,LD,The Cell,"Day, Jonathan"
A0000084,MATH,18,FA23,B00,250848,4.0,A,,,AC,EN,L,LD,Linear Algebra,"Benade, Guillaume"
A0000084,COGS,14A,SP24,A00,250849,4.0,C,,,AC,EN,L,LD,"Cognitive Science: Learning, Memory, and Attention","Gershman, Samuel"
A0000085,CHEM,6A,FA24,C00,250850,4.0,C-,,,AC,EN,L,LD,General Chemistry I,"Mertens, Laura"
A0000085,CSE,12,S224,F00,250851,4.0,A,,,AC,EN,L,LD,Basic Data Structures and Object-Oriented Design,"Porter, George"
A0000085,BILD,1,SP25,D00,250852,4.0,A-,,,AC,EN,L,LD,The Cell,"Day, Jonathan"
A0000085,PHYS,2B,FA23,I00,250853,4.0,B+,,,AC,EN,L,LD,Physics - Electricity and Magnetism,"Devereaux, Thomas"
A0000085,CSE,110,S224,I00,250854,4.0,C+,,,AC,EN,L,UD,Software Engineering,"Voelker, Geoffrey"
A0000085,CSE,100,S224,E00,250855,4.0,A-,,,AC,EN,L,UD,Advanced Data Structures,"Pasquale, Frank"
A0000085,BILD,3,S124,B00,250856,4.0,A-,,,AC,EN,L,LD,Organisms,"Day, Jonathan"
A0000085,MATH,18,FA23,J00,250857,4.0,A,,,AC,EN,L,LD,Linear Algebra,"Benade, Guillaume"
A0000085,ECON,1,SP25,H00,250858,4.0,B,,,AC,EN,L,LD,Principles of Microeconomics,"Do, Quang"
A0000085,LIGN,8,WI24,F00,250859,4.0,A,,,AC,EN,L,LD,Languages and Cultures of America,"Zepeda, Ofelia"
A0000086,CSE,11,FA23,C00,250860,4.0,B,,,AC,EN,L,LD,Introduction to Programming,"Mirza, Diba"
A0000086,ECON,120A,WI24,G00,250861,4.0,B+,,,AC,EN,L,UD,Econometrics A,"Santos, Felipe"
A0000086,CSE,101,SP24,H00,250862,4.0,B+,,,AC,EN,L,UD,Design and Analysis of Algorithms,"Muller, Ralf"
A0000086,CHEM,6A,FA23,H00,250863,4.0,A,,,AC,EN,L,LD,General Chemistry I,"Mertens, Laura"
A0000086,LIGN,8,WI25,D00,250864,4.0,B,,,AC,EN,L,LD,Languages and Cultures of America,"Zepeda, Ofelia"
A0000086,COGS,14A,SP24,J00,250865,4.0,C,,,AC,EN,L,LD,"Cognitive Science: Learning, Memory, and Attention","Gershman, Samuel"
